Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code,ProductId,Date
362,392,681,295,121,97,1714,190,190,270,460,702,11,"08/01/13 00:00:00"
230,266,527,266,92,74,1797,130,170,190,360,702,12,"08/01/13 00:00:00"
-558,-284,21,284,131,107,5807,-260,180,-180,0,775,13,"08/01/13 00:00:00"
68,239,408,173,177,156,927,70,140,220,360,702,8,"08/01/13 00:00:00"
225,271,463,196,100,64,1167,170,160,250,410,775,9,"08/01/13 00:00:00"
207,222,373,154,67,49,817,150,130,200,330,775,10,"08/01/13 00:00:00"
1,48,85,38,44,14,248,20,40,60,100,775,2,"08/01/13 00:00:00"
22,49,89,41,31,12,1007,30,50,60,110,702,3,"08/01/13 00:00:00"
44,43,43,0,10,0,516,30,0,40,40,775,4,"08/01/13 00:00:00"
26,38,62,25,18,7,851,30,20,40,60,702,5,"08/01/13 00:00:00"
23,35,57,23,17,6,806,20,20,30,50,775,6,"08/01/13 00:00:00"
12,25,41,16,15,4,484,10,10,10,20,541,11,"08/01/13 00:00:00"
144,172,283,114,63,37,810,80,70,120,190,541,12,"08/01/13 00:00:00"
141,161,275,116,55,35,678,70,70,110,180,503,13,"08/01/13 00:00:00"
26,37,61,25,17,7,826,30,20,30,50,971,8,"08/01/13 00:00:00"
73,87,154,68,32,22,587,60,50,80,130,541,9,"08/01/13 00:00:00"
-15,52,88,37,59,33,513,20,40,70,110,971,1,"08/01/13 00:00:00"
11,67,113,47,55,15,474,40,50,90,140,971,2,"08/01/13 00:00:00"
26,51,84,34,30,10,428,40,40,60,100,503,3,"08/01/13 00:00:00"
12,60,108,49,47,18,414,20,40,60,100,541,4,"08/01/13 00:00:00"
26,62,107,46,40,15,415,30,40,60,100,971,5,"08/01/13 00:00:00"
112,146,288,145,60,40,1292,90,130,140,270,541,6,"08/01/13 00:00:00"
58,79,125,47,34,14,366,30,30,50,80,425,11,"08/01/13 00:00:00"
28,54,89,36,32,11,458,30,20,40,60,206,12,"08/01/13 00:00:00"
-11,61,104,44,64,39,617,10,20,50,70,253,13,"08/01/13 00:00:00"
104,135,223,90,56,29,1139,80,70,120,190,253,8,"08/01/13 00:00:00"
62,70,117,48,23,13,839,50,40,60,100,360,9,"08/01/13 00:00:00"
105,125,209,86,46,27,454,120,100,160,260,425,2,"08/01/13 00:00:00"
47,184,314,133,140,120,705,100,160,230,390,360,3,"08/01/13 00:00:00"
23,39,68,30,20,9,581,30,20,40,60,425,4,"08/01/13 00:00:00"
28,77,139,63,53,23,397,20,60,70,130,360,5,"08/01/13 00:00:00"
98,123,224,103,48,31,1073,90,90,120,210,425,6,"08/01/13 00:00:00"
129,155,330,155,68,43,1280,90,130,140,270,303,8,"09/01/13 00:00:00"
-3,74,134,52,76,47,509,20,40,70,110,970,9,"09/01/13 00:00:00"
40,72,133,53,45,17,410,40,40,70,110,720,10,"09/01/13 00:00:00"
10,57,109,45,50,17,409,10,30,50,80,719,11,"09/01/13 00:00:00"
37,62,120,51,37,15,1042,20,40,50,90,719,12,"09/01/13 00:00:00"
70,79,149,61,32,20,579,50,50,70,120,719,13,"09/01/13 00:00:00"
199,179,322,123,45,34,928,140,130,180,310,970,1,"09/01/13 00:00:00"
62,74,141,58,32,19,548,50,60,70,130,303,2,"09/01/13 00:00:00"
157,145,261,100,39,28,981,120,100,150,250,720,3,"09/01/13 00:00:00"
125,118,212,81,34,22,588,110,90,140,230,719,5,"09/01/13 00:00:00"
58,90,160,60,51,19,656,60,60,110,170,970,6,"09/01/13 00:00:00"
197,179,322,123,46,34,928,140,100,160,260,312,8,"09/01/13 00:00:00"
64,74,141,58,31,19,548,50,40,70,110,312,9,"09/01/13 00:00:00"
157,145,261,100,39,28,981,110,80,130,210,773,10,"09/01/13 00:00:00"
125,118,212,81,34,22,588,80,60,110,170,630,11,"09/01/13 00:00:00"
59,90,160,60,50,19,656,40,50,80,130,630,12,"09/01/13 00:00:00"
191,225,412,162,96,53,1148,140,170,230,400,630,2,"09/01/13 00:00:00"
171,176,318,122,61,39,801,140,120,190,310,847,3,"09/01/13 00:00:00"
326,336,628,253,116,83,1686,280,290,400,690,309,5,"09/01/13 00:00:00"
230,249,531,249,94,69,1775,210,280,300,580,773,6,"09/01/13 00:00:00"
326,336,628,253,116,83,1686,210,210,300,510,319,8,"09/01/13 00:00:00"
171,176,318,122,61,39,801,120,100,160,260,515,9,"09/01/13 00:00:00"
230,249,531,249,94,69,1775,140,210,220,430,563,11,"09/01/13 00:00:00"
331,370,716,302,147,114,1783,210,250,340,590,641,12,"09/01/13 00:00:00"
47,43,46,0,11,0,473,40,0,50,50,712,6,"09/01/13 00:00:00"
19,29,51,19,16,5,848,20,20,30,50,319,1,"09/01/13 00:00:00"
10,39,77,33,32,10,1003,20,30,40,70,515,2,"09/01/13 00:00:00"
4,20,37,15,17,4,600,10,10,20,30,319,3,"09/01/13 00:00:00"
27,35,62,23,17,6,803,30,20,40,60,319,5,"09/01/13 00:00:00"
-10,62,113,44,69,40,325,10,30,60,90,314,8,"09/01/13 00:00:00"
-65,11,123,104,55,32,1574,-10,80,20,100,573,9,"09/01/13 00:00:00"
19,52,97,39,39,12,248,20,30,50,80,573,11,"09/01/13 00:00:00"
-18,30,58,24,42,9,212,-10,20,20,40,660,12,"09/01/13 00:00:00"
3,51,97,40,49,15,244,10,30,50,80,314,13,"09/01/13 00:00:00"
40,47,84,32,20,8,837,50,30,60,90,314,6,"09/01/13 00:00:00"
37,83,160,67,58,25,599,30,70,80,150,573,2,"09/01/13 00:00:00"
50,74,145,62,40,19,1059,50,60,80,140,816,3,"09/01/13 00:00:00"
61,64,115,44,23,12,886,50,50,70,120,573,5,"09/01/13 00:00:00"
21,30,53,20,16,5,482,30,10,30,40,513,8,"09/01/13 00:00:00"
34,43,77,29,20,8,862,40,20,40,60,614,9,"09/01/13 00:00:00"
129,150,265,99,63,32,798,70,80,130,210,614,11,"09/01/13 00:00:00"
120,134,245,96,53,29,666,80,80,120,200,234,12,"09/01/13 00:00:00"
9,57,109,45,51,17,409,30,50,70,120,419,6,"09/01/13 00:00:00"
42,72,133,53,44,17,410,50,50,80,130,216,1,"09/01/13 00:00:00"
43,64,114,43,35,13,424,40,40,70,110,614,2,"09/01/13 00:00:00"
-4,74,134,52,77,47,509,20,50,80,130,614,3,"09/01/13 00:00:00"
129,155,330,155,68,43,1280,130,170,190,360,440,5,"09/01/13 00:00:00"
79,94,161,57,41,17,349,70,40,90,130,262,8,"09/01/13 00:00:00"
74,75,134,51,25,14,857,60,40,70,110,414,9,"09/01/13 00:00:00"
46,67,120,46,36,14,454,30,30,60,90,608,11,"09/01/13 00:00:00"
3,87,159,62,85,56,612,10,50,80,130,715,12,"09/01/13 00:00:00"
31,43,81,33,22,10,577,30,30,50,80,715,6,"09/01/13 00:00:00"
34,82,159,67,59,25,391,30,70,80,150,608,1,"09/01/13 00:00:00"
24,130,238,93,114,84,692,40,90,140,230,715,2,"09/01/13 00:00:00"
86,114,212,85,56,28,555,70,90,110,200,414,3,"09/01/13 00:00:00"
79,99,194,83,46,25,1063,80,90,120,210,920,5,"09/01/13 00:00:00"
36,83,160,67,59,25,599,20,50,60,110,203,9,"09/01/13 00:00:00"
49,74,145,62,41,19,1059,40,40,60,100,203,10,"09/01/13 00:00:00"
61,64,115,44,23,12,886,50,40,70,110,860,11,"09/01/13 00:00:00"
25,34,61,23,17,6,809,30,20,40,60,959,13,"09/01/13 00:00:00"
3,87,159,62,85,56,612,20,50,90,140,203,5,"09/01/13 00:00:00"
34,65,120,48,42,15,380,40,40,70,110,959,6,"09/01/13 00:00:00"
135,155,275,103,64,33,1130,110,90,150,240,203,2,"09/01/13 00:00:00"
31,43,81,33,22,10,577,20,20,30,50,727,8,"09/01/13 00:00:00"
36,82,159,67,58,25,391,20,50,60,110,305,9,"09/01/13 00:00:00"
79,99,194,83,46,25,1063,50,60,80,140,754,10,"09/01/13 00:00:00"
47,52,93,35,20,9,875,50,30,60,90,561,11,"09/01/13 00:00:00"
73,75,134,51,26,14,857,60,50,80,130,754,13,"09/01/13 00:00:00"
25,130,238,93,113,84,692,40,80,130,210,754,5,"09/01/13 00:00:00"
86,114,212,85,56,28,555,70,80,110,190,941,6,"09/01/13 00:00:00"
128,150,265,99,64,32,798,100,90,140,230,352,2,"09/01/13 00:00:00"
120,134,245,96,53,29,666,80,90,120,210,321,3,"09/01/13 00:00:00"
9,57,109,45,51,17,409,10,30,40,70,774,9,"09/01/13 00:00:00"
34,43,77,29,20,8,862,30,30,40,70,617,11,"09/01/13 00:00:00"
19,30,53,20,17,5,482,20,20,30,50,617,13,"09/01/13 00:00:00"
-46,46,104,52,77,47,520,-10,40,50,90,857,5,"09/01/13 00:00:00"
129,155,330,155,68,43,1280,100,140,160,300,774,7,"09/01/13 00:00:00"
690,516,614,60,51,19,-2572,460,50,490,540,774,2,"09/01/13 00:00:00"
3,51,97,40,49,15,244,10,30,40,70,603,9,"09/01/13 00:00:00"
18,29,51,19,17,5,848,20,20,30,50,603,11,"09/01/13 00:00:00"
46,43,46,0,12,0,473,30,0,40,40,603,13,"09/01/13 00:00:00"
-10,62,113,44,69,40,325,10,40,60,100,603,5,"09/01/13 00:00:00"
-18,30,58,24,42,9,212,0,20,30,50,603,7,"09/01/13 00:00:00"
49,71,128,49,38,15,315,50,40,70,110,603,1,"09/01/13 00:00:00"
50,84,148,55,50,18,453,50,50,80,130,603,2,"09/01/13 00:00:00"
137,239,577,302,147,114,1518,90,220,200,420,845,9,"09/01/13 00:00:00"
-353,-139,119,251,99,77,3948,-180,190,-110,80,845,10,"09/01/13 00:00:00"
157,145,261,100,39,28,981,130,100,160,260,845,11,"09/01/13 00:00:00"
197,179,322,123,46,34,928,150,130,190,320,518,12,"09/01/13 00:00:00"
125,118,212,81,34,22,588,100,80,130,210,718,13,"09/01/13 00:00:00"
-292,-53,72,121,144,110,2932,-180,110,-50,60,518,5,"09/01/13 00:00:00"
332,318,604,249,94,69,1286,240,230,320,550,516,7,"09/01/13 00:00:00"
463,474,842,316,162,110,2580,320,300,450,750,516,2,"09/01/13 00:00:00"
82,90,169,69,35,22,572,60,60,90,150,337,8,"09/01/13 00:00:00"
37,83,160,67,58,25,599,30,60,80,140,985,9,"09/01/13 00:00:00"
68,71,127,48,25,13,834,60,60,80,140,318,2,"09/01/13 00:00:00"
74,75,134,51,25,14,857,70,60,90,150,504,3,"09/01/13 00:00:00"
3,87,159,62,85,56,-613,0,50,70,120,318,4,"09/01/13 00:00:00"
79,94,161,57,41,17,349,60,40,80,120,337,5,"09/01/13 00:00:00"
46,67,120,46,36,14,454,40,30,60,90,337,6,"09/01/13 00:00:00"
19,29,51,19,16,5,848,20,10,30,40,505,8,"09/01/13 00:00:00"
12,39,77,33,31,10,1003,20,30,40,70,505,9,"09/01/13 00:00:00"
50,84,148,55,50,18,453,70,60,110,170,505,2,"09/01/13 00:00:00"
-65,11,123,104,55,32,1574,-40,130,10,140,505,3,"09/01/13 00:00:00"
-18,30,58,24,42,9,-412,0,20,20,40,505,4,"09/01/13 00:00:00"
-12,62,113,44,70,40,325,10,30,60,90,505,5,"09/01/13 00:00:00"
19,52,97,39,39,12,248,10,30,40,70,505,6,"09/01/13 00:00:00"
36,82,159,67,58,25,391,30,60,80,140,580,8,"09/01/13 00:00:00"
24,130,238,93,114,84,692,40,80,130,210,405,9,"09/01/13 00:00:00"
70,79,149,61,32,20,579,80,70,100,170,580,2,"09/01/13 00:00:00"
34,43,77,29,20,8,862,50,30,60,90,580,3,"09/01/13 00:00:00"
122,134,245,96,52,29,-1555,80,80,110,190,918,4,"09/01/13 00:00:00"
19,30,53,20,17,5,482,30,10,30,40,580,5,"09/01/13 00:00:00"
129,150,265,99,63,32,798,80,80,130,210,405,6,"09/01/13 00:00:00"
40,72,133,53,45,17,410,40,50,70,120,682,8,"09/01/13 00:00:00"
42,64,114,43,36,13,424,30,40,60,100,469,9,"09/01/13 00:00:00"
292,295,582,251,98,77,1268,280,310,370,680,281,2,"09/01/13 00:00:00"
62,74,141,58,32,19,548,70,70,90,160,806,3,"09/01/13 00:00:00"
58,90,160,60,51,19,-718,40,50,70,120,903,4,"09/01/13 00:00:00"
199,179,322,123,45,34,928,120,100,150,250,713,5,"09/01/13 00:00:00"
126,118,212,81,33,22,588,90,60,110,170,325,6,"09/01/13 00:00:00"
-10,62,113,44,69,40,325,10,20,50,70,801,11,"09/01/13 00:00:00"
18,52,97,39,40,12,248,20,20,40,60,435,12,"09/01/13 00:00:00"
-19,30,58,24,43,9,212,0,10,20,30,435,13,"09/01/13 00:00:00"
50,71,128,49,37,15,315,40,40,60,100,801,8,"09/01/13 00:00:00"
50,84,148,55,50,18,453,50,40,80,120,435,9,"09/01/13 00:00:00"
-67,11,123,104,56,32,1574,-20,80,20,100,435,10,"09/01/13 00:00:00"
49,74,145,62,41,19,1059,70,70,100,170,435,1,"09/01/13 00:00:00"
33,65,120,48,43,15,380,50,60,80,140,801,2,"09/01/13 00:00:00"
36,83,160,67,59,25,599,50,80,100,180,435,3,"09/01/13 00:00:00"
40,47,84,32,20,8,837,30,30,40,70,435,4,"09/01/13 00:00:00"
83,90,169,69,34,22,572,60,60,90,150,801,5,"09/01/13 00:00:00"
59,64,115,44,24,12,886,40,40,60,100,435,6,"09/01/13 00:00:00"
199,179,322,123,45,34,928,100,80,120,200,310,11,"09/01/13 00:00:00"
125,118,212,81,34,22,588,70,50,80,130,650,12,"09/01/13 00:00:00"
58,90,160,60,51,19,656,40,30,70,100,530,13,"09/01/13 00:00:00"
156,145,261,100,40,28,981,110,80,130,210,562,8,"09/01/13 00:00:00"
291,295,582,251,99,77,1268,200,210,270,480,209,9,"09/01/13 00:00:00"
64,74,141,58,31,19,548,50,40,70,110,818,10,"09/01/13 00:00:00"
-110,-13,116,122,61,39,2378,-70,150,-20,130,714,1,"09/01/13 00:00:00"
465,474,842,316,161,110,2580,450,390,590,980,562,2,"09/01/13 00:00:00"
-178,-24,147,162,96,53,3421,-120,200,-30,170,818,3,"09/01/13 00:00:00"
232,249,531,249,93,69,1775,160,230,240,470,310,4,"09/01/13 00:00:00"
39,169,309,121,143,110,910,30,110,160,270,951,5,"09/01/13 00:00:00"
326,336,628,253,116,83,1686,220,240,320,560,530,6,"09/01/13 00:00:00"
328,336,628,253,115,83,1686,170,160,240,400,775,11,"09/01/13 00:00:00"
232,249,531,249,93,69,1775,110,160,170,330,775,12,"09/01/13 00:00:00"
-638,-302,20,302,147,114,6413,-280,190,-190,0,775,13,"09/01/13 00:00:00"
39,169,309,121,143,110,910,40,100,150,250,702,8,"09/01/13 00:00:00"
191,225,412,162,96,53,1148,140,130,210,340,702,9,"09/01/13 00:00:00"
171,176,318,122,61,39,801,120,100,160,260,702,10,"09/01/13 00:00:00"
3,51,97,40,49,15,244,20,50,60,110,775,2,"09/01/13 00:00:00"
10,39,77,33,32,10,1003,30,40,50,90,702,3,"09/01/13 00:00:00"
47,43,46,0,11,0,473,30,0,40,40,775,4,"09/01/13 00:00:00"
18,29,51,19,17,5,848,20,10,30,40,702,5,"09/01/13 00:00:00"
25,35,62,23,18,6,803,20,20,30,50,775,6,"09/01/13 00:00:00"
19,30,53,20,17,5,482,20,10,20,30,541,11,"09/01/13 00:00:00"
129,150,265,99,63,32,798,60,60,100,160,503,12,"09/01/13 00:00:00"
120,134,245,96,53,29,666,60,60,90,150,971,13,"09/01/13 00:00:00"
25,36,65,25,19,7,823,30,20,30,50,503,8,"09/01/13 00:00:00"
70,79,149,61,32,20,579,50,50,70,120,541,9,"09/01/13 00:00:00"
-4,74,134,52,77,47,509,30,60,90,150,503,1,"09/01/13 00:00:00"
27,80,146,57,62,18,469,50,70,100,170,541,2,"09/01/13 00:00:00"
42,64,114,43,36,13,424,50,50,80,130,503,3,"09/01/13 00:00:00"
9,57,109,45,51,17,409,10,40,50,90,971,4,"09/01/13 00:00:00"
42,72,133,53,44,17,410,40,50,70,120,503,5,"09/01/13 00:00:00"
129,155,330,155,68,43,1280,90,140,150,290,971,6,"09/01/13 00:00:00"
80,94,161,57,40,17,349,40,30,70,100,206,11,"09/01/13 00:00:00"
46,67,120,46,36,14,454,30,30,40,70,509,12,"09/01/13 00:00:00"
3,87,159,62,85,56,612,10,40,60,100,206,13,"09/01/13 00:00:00"
135,155,275,103,64,33,1130,100,80,140,220,509,8,"09/01/13 00:00:00"
70,71,127,48,24,13,834,50,40,60,100,425,9,"09/01/13 00:00:00"
83,99,178,68,43,21,445,80,80,120,200,425,2,"09/01/13 00:00:00"
24,130,238,93,114,84,692,60,110,160,270,206,3,"09/01/13 00:00:00"
31,43,81,33,22,10,577,30,30,40,70,360,4,"09/01/13 00:00:00"
34,82,159,67,59,25,391,30,60,80,140,360,5,"09/01/13 00:00:00"
79,99,194,83,46,25,1063,70,70,100,170,206,6,"09/01/13 00:00:00"
137,161,343,161,69,45,1267,110,120,140,260,720,8,"10/01/13 00:00:00"
-7,71,130,51,76,46,503,30,30,60,90,720,9,"10/01/13 00:00:00"
39,71,131,52,45,17,405,50,30,60,90,970,10,"10/01/13 00:00:00"
19,66,128,54,53,20,404,30,30,50,80,720,11,"10/01/13 00:00:00"
40,64,126,54,37,16,1037,40,30,50,80,970,12,"10/01/13 00:00:00"
110,115,218,90,41,29,572,80,50,90,140,970,13,"10/01/13 00:00:00"
117,111,199,76,32,21,580,170,100,180,280,970,5,"10/01/13 00:00:00"
83,110,194,72,54,23,650,130,100,160,260,970,6,"10/01/13 00:00:00"
197,179,322,123,46,34,915,160,120,180,300,719,1,"10/01/13 00:00:00"
40,51,96,39,24,12,541,50,30,50,80,303,2,"10/01/13 00:00:00"
172,157,282,108,41,30,971,150,100,160,260,719,3,"10/01/13 00:00:00"
197,179,322,123,46,34,915,140,90,150,240,708,8,"10/01/13 00:00:00"
40,51,96,39,24,12,541,40,20,40,60,312,9,"10/01/13 00:00:00"
172,157,282,108,41,30,971,120,80,130,210,815,10,"10/01/13 00:00:00"
116,111,199,76,33,21,580,80,50,80,130,815,11,"10/01/13 00:00:00"
82,110,194,72,55,23,650,50,50,80,130,815,12,"10/01/13 00:00:00"
332,341,637,257,117,84,1662,420,370,520,890,312,5,"10/01/13 00:00:00"
221,239,509,239,90,66,1755,300,340,370,710,773,6,"10/01/13 00:00:00"
178,213,391,154,93,50,1132,160,150,220,370,815,2,"10/01/13 00:00:00"
171,176,318,122,61,39,789,160,110,190,300,815,3,"10/01/13 00:00:00"
332,341,637,257,117,84,1662,210,200,280,480,319,8,"10/01/13 00:00:00"
169,176,318,122,62,39,789,130,90,150,240,515,9,"10/01/13 00:00:00"
221,239,509,239,90,66,1755,110,170,170,340,515,11,"10/01/13 00:00:00"
272,312,604,255,129,96,1756,130,170,230,400,515,12,"10/01/13 00:00:00"
27,35,62,23,17,6,800,50,20,50,70,641,5,"10/01/13 00:00:00"
46,43,46,0,12,0,430,60,0,60,60,563,6,"10/01/13 00:00:00"
22,31,55,21,16,5,846,30,10,30,40,515,1,"10/01/13 00:00:00"
10,37,72,31,30,9,1000,30,20,40,60,515,2,"10/01/13 00:00:00"
-3,13,25,10,15,3,598,10,0,10,10,641,3,"10/01/13 00:00:00"
-9,64,116,45,70,41,320,30,20,60,80,573,8,"10/01/13 00:00:00"
-39,23,116,86,49,26,1698,10,60,20,80,417,9,"10/01/13 00:00:00"
19,53,98,39,40,12,244,30,20,40,60,314,11,"10/01/13 00:00:00"
-16,31,60,25,42,9,209,0,10,20,30,573,12,"10/01/13 00:00:00"
-4,43,82,34,46,12,240,10,10,30,40,314,13,"10/01/13 00:00:00"
53,59,106,40,23,11,881,90,50,90,140,573,5,"10/01/13 00:00:00"
42,47,84,32,19,8,833,80,30,80,110,417,6,"10/01/13 00:00:00"
52,98,189,79,63,30,593,70,70,100,170,573,2,"10/01/13 00:00:00"
52,77,151,65,42,20,1053,70,50,80,130,636,3,"10/01/13 00:00:00"
24,32,56,21,16,5,480,30,0,30,30,937,8,"10/01/13 00:00:00"
30,39,70,27,19,7,859,30,10,30,40,937,9,"10/01/13 00:00:00"
96,123,218,82,58,27,788,60,50,90,140,419,11,"10/01/13 00:00:00"
113,127,232,91,51,28,656,80,50,100,150,419,12,"10/01/13 00:00:00"
137,161,343,161,69,45,1267,190,230,240,470,513,5,"10/01/13 00:00:00"
18,66,128,54,54,20,404,70,70,100,170,419,6,"10/01/13 00:00:00"
39,71,131,52,45,17,405,60,40,70,110,614,1,"10/01/13 00:00:00"
42,64,114,43,36,13,419,60,30,70,100,937,2,"10/01/13 00:00:00"
-7,71,130,51,76,46,503,30,40,70,110,234,3,"10/01/13 00:00:00"
85,99,169,60,42,18,329,80,40,80,120,715,8,"10/01/13 00:00:00"
67,70,126,48,25,13,851,60,30,60,90,262,9,"10/01/13 00:00:00"
45,67,120,46,37,14,449,40,20,50,70,262,11,"10/01/13 00:00:00"
0,84,153,60,84,54,606,0,40,50,90,262,12,"10/01/13 00:00:00"
71,94,185,80,46,24,1055,120,110,140,250,262,5,"10/01/13 00:00:00"
15,29,54,22,19,7,573,50,20,50,70,262,6,"10/01/13 00:00:00"
22,70,134,56,55,21,385,50,40,80,120,414,1,"10/01/13 00:00:00"
27,134,245,96,116,87,683,60,90,140,230,414,2,"10/01/13 00:00:00"
91,116,215,86,55,28,547,100,80,120,200,920,3,"10/01/13 00:00:00"
50,98,189,79,64,30,593,30,40,50,90,203,9,"10/01/13 00:00:00"
52,77,151,65,42,20,1053,50,30,50,80,203,10,"10/01/13 00:00:00"
53,59,106,40,23,11,881,50,40,60,100,475,11,"10/01/13 00:00:00"
27,36,64,24,18,6,806,40,20,40,60,203,13,"10/01/13 00:00:00"
1,84,153,60,83,54,606,40,40,90,130,959,5,"10/01/13 00:00:00"
31,64,118,47,43,15,375,50,30,60,90,203,6,"10/01/13 00:00:00"
171,188,334,125,73,41,1119,130,100,160,260,203,2,"10/01/13 00:00:00"
15,29,54,22,19,7,573,20,0,20,20,904,8,"10/01/13 00:00:00"
24,70,134,56,54,21,385,20,30,30,60,786,9,"10/01/13 00:00:00"
71,94,185,80,46,24,1055,40,40,50,90,904,10,"10/01/13 00:00:00"
52,56,100,38,21,10,871,50,40,60,100,561,11,"10/01/13 00:00:00"
68,70,126,48,24,13,851,60,50,70,120,772,13,"10/01/13 00:00:00"
27,134,245,96,116,87,683,50,80,130,210,727,5,"10/01/13 00:00:00"
89,116,215,86,56,28,547,90,70,110,180,321,6,"10/01/13 00:00:00"
95,123,218,82,59,27,788,90,60,110,170,954,2,"10/01/13 00:00:00"
113,127,232,91,51,28,656,90,70,110,180,772,3,"10/01/13 00:00:00"
19,66,128,54,53,20,404,20,30,30,60,339,9,"10/01/13 00:00:00"
30,39,70,27,19,7,859,50,20,50,70,978,11,"10/01/13 00:00:00"
22,32,56,21,17,5,480,30,20,30,50,781,13,"10/01/13 00:00:00"
-16,65,124,51,76,46,542,30,30,70,100,774,5,"10/01/13 00:00:00"
137,161,343,161,69,45,1267,120,140,160,300,508,7,"10/01/13 00:00:00"
516,402,505,72,54,23,-3004,330,50,350,400,857,2,"10/01/13 00:00:00"
-4,43,82,34,46,12,240,20,10,30,40,603,9,"10/01/13 00:00:00"
21,31,55,21,17,5,846,30,20,30,50,603,11,"10/01/13 00:00:00"
47,43,46,0,11,0,430,40,0,40,40,603,13,"10/01/13 00:00:00"
-10,64,116,45,71,41,320,30,30,60,90,603,5,"10/01/13 00:00:00"
-18,31,60,25,43,9,209,10,10,30,40,603,7,"10/01/13 00:00:00"
49,71,128,49,38,15,310,60,30,60,90,603,1,"10/01/13 00:00:00"
36,69,121,45,45,14,447,50,30,60,90,603,2,"10/01/13 00:00:00"
191,258,547,255,129,96,1622,70,140,150,290,585,9,"10/01/13 00:00:00"
-252,-75,175,239,95,74,4360,-100,130,-50,80,631,10,"10/01/13 00:00:00"
171,157,282,108,42,30,971,140,110,170,280,585,11,"10/01/13 00:00:00"
199,179,322,123,45,34,915,160,130,190,320,718,12,"10/01/13 00:00:00"
116,111,199,76,33,21,580,100,80,120,200,607,13,"10/01/13 00:00:00"
-300,-56,74,125,146,113,3142,-170,110,-60,50,914,5,"10/01/13 00:00:00"
646,526,815,239,91,66,1197,450,210,510,720,212,7,"10/01/13 00:00:00"
367,390,693,260,143,91,2548,230,210,330,540,716,2,"10/01/13 00:00:00"
129,133,251,103,46,33,564,110,80,130,210,318,8,"10/01/13 00:00:00"
50,98,189,79,64,30,593,60,60,90,150,225,9,"10/01/13 00:00:00"
70,71,127,48,24,13,829,80,70,90,160,337,2,"10/01/13 00:00:00"
67,70,126,48,25,13,851,80,70,90,160,985,3,"10/01/13 00:00:00"
1,84,153,60,83,54,-762,10,30,60,90,504,4,"10/01/13 00:00:00"
86,99,169,60,41,18,329,70,30,70,100,225,5,"10/01/13 00:00:00"
45,67,120,46,37,14,449,40,20,40,60,318,6,"10/01/13 00:00:00"
21,31,55,21,17,5,846,30,10,30,40,505,8,"10/01/13 00:00:00"
9,37,72,31,31,9,1000,30,10,40,50,505,9,"10/01/13 00:00:00"
34,69,121,45,46,14,447,80,50,110,160,505,2,"10/01/13 00:00:00"
-39,23,116,86,49,26,1698,10,110,40,150,505,3,"10/01/13 00:00:00"
-18,31,60,25,43,9,-466,10,10,20,30,505,4,"10/01/13 00:00:00"
-9,64,116,45,70,41,320,10,20,40,60,505,5,"10/01/13 00:00:00"
21,53,98,39,39,12,244,20,20,30,50,505,6,"10/01/13 00:00:00"
24,70,134,56,54,21,385,50,40,70,110,580,8,"10/01/13 00:00:00"
25,134,245,96,117,87,683,40,80,120,200,918,9,"10/01/13 00:00:00"
110,115,218,90,41,29,572,140,130,160,290,918,2,"10/01/13 00:00:00"
31,39,70,27,18,7,859,60,30,60,90,405,3,"10/01/13 00:00:00"
113,127,232,91,51,28,-1785,70,50,80,130,405,4,"10/01/13 00:00:00"
22,32,56,21,17,5,480,30,0,30,30,580,5,"10/01/13 00:00:00"
96,123,218,82,58,27,788,60,50,80,130,405,6,"10/01/13 00:00:00"
39,71,131,52,45,17,405,70,30,80,110,325,8,"10/01/13 00:00:00"
42,64,114,43,36,13,419,50,30,60,90,430,9,"10/01/13 00:00:00"
275,281,554,239,96,74,1246,340,350,420,770,432,2,"10/01/13 00:00:00"
39,51,96,39,25,12,541,80,40,90,130,281,3,"10/01/13 00:00:00"
82,110,194,72,55,23,-868,50,40,70,110,682,4,"10/01/13 00:00:00"
197,179,322,123,46,34,915,100,70,120,190,817,5,"10/01/13 00:00:00"
116,111,199,76,33,21,580,80,40,80,120,432,6,"10/01/13 00:00:00"
-9,64,116,45,70,41,320,20,10,40,50,435,11,"10/01/13 00:00:00"
21,53,98,39,39,12,244,20,10,30,40,435,12,"10/01/13 00:00:00"
-18,31,60,25,43,9,209,10,0,20,20,435,13,"10/01/13 00:00:00"
49,71,128,49,38,15,310,60,30,60,90,801,8,"10/01/13 00:00:00"
34,69,121,45,46,14,447,60,20,70,90,435,9,"10/01/13 00:00:00"
-40,23,116,86,50,26,1698,0,60,20,80,435,10,"10/01/13 00:00:00"
129,133,251,103,46,33,564,110,80,130,210,435,5,"10/01/13 00:00:00"
55,59,106,40,22,11,881,60,20,60,80,435,6,"10/01/13 00:00:00"
53,77,151,65,41,20,1053,90,90,110,200,435,1,"10/01/13 00:00:00"
33,64,118,47,42,15,375,80,50,100,150,435,2,"10/01/13 00:00:00"
50,98,189,79,64,30,593,120,100,160,260,435,3,"10/01/13 00:00:00"
42,47,84,32,19,8,833,40,20,40,60,435,4,"10/01/13 00:00:00"
199,179,322,123,45,34,915,80,50,90,140,831,11,"10/01/13 00:00:00"
117,111,199,76,32,21,580,50,30,50,80,626,12,"10/01/13 00:00:00"
